weight_path,method_name,sparsity,descriptor_dim,flops,model_memory,extraction_lat_cpu_bs1,extraction_lat_gpu_bs1,MapillarySLS_R1,MapillarySLS_R5,MapillarySLS_R10,MapillarySLS_map_memory,MapillarySLS_total_memory,MapillarySLS_matching_lat,MapillarySLS_total_cpu_lat_bs1,MapillarySLS_total_gpu_lat_bs1,Pitts30k_Val_R1,Pitts30k_Val_R5,Pitts30k_Val_R10,Pitts30k_Val_map_memory,Pitts30k_Val_total_memory,Pitts30k_Val_matching_lat,Pitts30k_Val_total_cpu_lat_bs1,Pitts30k_Val_total_gpu_lat_bs1,AmsterTime_R1,AmsterTime_R5,AmsterTime_R10,AmsterTime_map_memory,AmsterTime_total_memory,AmsterTime_matching_lat,AmsterTime_total_cpu_lat_bs1,AmsterTime_total_gpu_lat_bs1,SVOX_R1,SVOX_R5,SVOX_R10,SVOX_map_memory,SVOX_total_memory,SVOX_matching_lat,SVOX_total_cpu_lat_bs1,SVOX_total_gpu_lat_bs1
ResNet34_MixVPR_agg_0.75_sparsity_0.395_R1_0.923.ckpt,ResNet34_MixVPR,0.395,,6554730496.0,36.34991455078125,201.0831356048584,24.59005117416382,,,,,,23.179244995117188,322.8803753852844,47.650146484375,,,,,,12.33217716217041,213.19981813430783,38.50898742675781,,,,,,1.3705968856811523,202.05055475234985,25.736606121063232,,,,,,21.135425567626953,222.21856117248535,45.72547674179077
ResNet34_MixVPR_agg_0.75_sparsity_0.441_R1_0.920.ckpt,ResNet34_MixVPR,0.441,,6554730496.0,36.34991455078125,188.7951493263245,23.65013360977173,,,,,,21.542644500732425,291.64355993270874,45.02066373825073,,,,,,11.6257905960083,200.52412748336792,35.0710391998291,,,,,,1.3000011444091797,192.76801347732544,24.68177080154419,,,,,,19.727540016174316,208.5226893424988,43.377673625946045
ResNet34_MixVPR_agg_0.75_sparsity_0.485_R1_0.919.ckpt,ResNet34_MixVPR,0.485,,6554730496.0,36.34991455078125,180.37081956863403,22.55065441131592,,,,,,19.911575317382812,292.2375679016113,42.652881145477295,,,,,,10.865426063537598,190.61588048934937,33.566129207611084,,,,,,1.1353731155395508,180.23771047592163,23.692572116851807,,,,,,18.028664588928223,198.39948415756223,40.57931900024414
ResNet34_MixVPR_agg_0.75_sparsity_0.526_R1_0.920.ckpt,ResNet34_MixVPR,0.526,,6554730496.0,36.34991455078125,168.82871389389038,22.614610195159912,,,,,,18.338418006896973,269.8407530784607,40.73754549026489,,,,,,9.506535530090332,178.31661701202393,33.07678699493408,,,,,,1.0818243026733398,170.23372650146484,23.113012313842773,,,,,,16.56820774078369,185.39692163467407,39.1828179359436
ResNet34_MixVPR_agg_0.75_sparsity_0.565_R1_0.916.ckpt,ResNet34_MixVPR,0.565,,6554730496.0,36.34991455078125,159.63199138641355,21.525585651397705,,,,,,16.553211212158203,275.86880922317505,38.343679904937744,,,,,,8.731245994567871,168.6854600906372,29.671752452850345,,,,,,0.9731292724609376,159.75972414016724,23.73640537261963,,,,,,14.946484565734863,174.57847595214844,36.47207021713257
ResNet34_MixVPR_agg_0.75_sparsity_0.601_R1_0.911.ckpt,ResNet34_MixVPR,0.601,,6554730496.0,36.34991455078125,149.84885454177856,18.547093868255615,,,,,,14.855217933654783,260.31174659729004,34.18905735015869,,,,,,7.96506404876709,159.0741991996765,27.335405349731445,,,,,,0.9061336517333984,150.6190538406372,19.453752040863037,,,,,,13.51633071899414,163.3651852607727,32.063424587249756
ResNet34_MixVPR_agg_0.75_sparsity_0.634_R1_0.909.ckpt,ResNet34_MixVPR,0.634,,6554730496.0,36.34991455078125,142.36667156219482,17.996633052825928,,,,,,13.25368881225586,247.7021336555481,31.385481357574463,,,,,,6.908917427062988,148.98046255111694,24.279236793518063,,,,,,0.742793083190918,142.4466371536255,18.700528144836422,,,,,,12.174057960510254,154.54072952270508,30.17069101333618
ResNet34_MixVPR_agg_0.75_sparsity_0.666_R1_0.900.ckpt,ResNet34_MixVPR,0.666,,6554730496.0,36.34991455078125,134.95182991027832,16.74504280090332,,,,,,11.768674850463867,229.7728896141052,28.03993225097656,,,,,,6.048464775085449,140.3497576713562,22.730624675750732,,,,,,0.719451904296875,134.89257097244263,16.658329963684082,,,,,,10.856318473815918,145.80814838409424,27.60136127471924
ResNet34_MixVPR_agg_0.75_sparsity_0.677_R1_0.900.ckpt,ResNet34_MixVPR,0.677,,6554730496.0,36.34991455078125,131.6277265548706,16.313445568084717,,,,,,10.02638339996338,229.5607328414917,26.523923873901367,,,,,,5.5458784103393555,136.76272630691528,21.523010730743408,,,,,,0.6098031997680664,131.73320293426514,18.867015838623047,,,,,,9.096097946166992,140.7238245010376,25.40954351425171
ResNet34_GeM_agg_0.00_sparsity_0.076_R1_0.914.ckpt,ResNet34_GeM,0.076,,7510196224.0,85.20239639282227,325.75700283050537,43.298375606536865,,,,,,16.350889205932617,340.9199595451355,60.42959690093994,,,,,,8.9463472366333,332.091224193573,52.51349210739136,,,,,,0.9218931198120116,325.5941867828369,44.43976879119873,,,,,,14.72930908203125,340.4863119125366,58.027684688568115
ResNet34_GeM_agg_0.00_sparsity_0.149_R1_0.907.ckpt,ResNet34_GeM,0.149,,7510196224.0,85.20239639282227,307.7997326850891,35.614752769470215,,,,,,15.35177230834961,384.73498821258545,51.20830535888672,,,,,,8.000540733337402,311.6822600364685,44.37919855117798,,,,,,0.9085655212402344,306.09596967697144,36.36809587478638,,,,,,14.00909423828125,321.80882692337036,49.623847007751465
ResNet34_GeM_agg_0.00_sparsity_0.219_R1_0.909.ckpt,ResNet34_GeM,0.219,,7510196224.0,85.20239639282227,289.20862674713135,35.46520471572876,,,,,,14.536857604980469,366.6091918945313,49.53634738922119,,,,,,7.576847076416016,296.6959595680237,42.55468845367432,,,,,,1.0605096817016602,289.89529609680176,36.01003885269165,,,,,,13.124895095825195,302.33352184295654,48.590099811553955
ResNet34_GeM_agg_0.00_sparsity_0.286_R1_0.905.ckpt,ResNet34_GeM,0.286,,7510196224.0,85.20239639282227,271.5098977088928,33.71241092681885,,,,,,13.61236572265625,348.7309694290161,47.541749477386475,,,,,,7.568430900573731,278.0146598815918,42.16858148574829,,,,,,0.9706735610961914,271.72632217407227,37.003886699676514,,,,,,12.521028518676758,284.0309262275696,46.233439445495605
ResNet34_GeM_agg_0.00_sparsity_0.350_R1_0.907.ckpt,ResNet34_GeM,0.35,,7510196224.0,85.20239639282227,254.08835411071777,33.64861011505127,,,,,,12.79122829437256,338.5728359222412,46.82512283325195,,,,,,6.793403625488281,260.1809024810791,39.95183706283569,,,,,,1.1161565780639648,254.00007963180545,34.23565626144409,,,,,,11.582565307617188,265.67091941833496,45.23117542266846
ResNet34_GeM_agg_0.00_sparsity_0.411_R1_0.904.ckpt,ResNet34_GeM,0.411,,7510196224.0,85.20239639282227,238.35573196411133,33.70811939239502,,,,,,12.04845905303955,323.81343841552734,46.064960956573486,,,,,,6.488752365112305,246.87788486480713,40.28037786483765,,,,,,0.7028818130493164,239.2494440078735,34.69730615615845,,,,,,10.79244613647461,249.1481781005859,44.50056552886963
ResNet34_GeM_agg_0.00_sparsity_0.469_R1_0.903.ckpt,ResNet34_GeM,0.469,,7510196224.0,85.20239639282227,223.58920574188232,30.55669069290161,,,,,,11.057567596435549,310.5961203575134,41.663384437561035,,,,,,5.858039855957031,229.91747856140137,36.53353452682495,,,,,,0.8395671844482422,225.0171184539795,31.17889165878296,,,,,,10.028982162475586,233.6181879043579,40.5856728553772
ResNet34_GeM_agg_0.00_sparsity_0.522_R1_0.893.ckpt,ResNet34_GeM,0.522,,7510196224.0,85.20239639282227,209.6311926841736,29.353082180023193,,,,,,10.234951972961426,327.9078245162964,39.956462383270264,,,,,,5.227065086364746,214.44103717803955,37.60547637939453,,,,,,0.7281780242919922,210.58803796768188,30.212807655334473,,,,,,9.193229675292969,218.82442235946655,38.54631185531616
ResNet34_GeM_agg_0.00_sparsity_0.574_R1_0.890.ckpt,ResNet34_GeM,0.574,,7510196224.0,85.20239639282227,197.63448238372803,27.425897121429443,,,,,,9.354424476623535,323.9430904388428,37.32658624649048,,,,,,5.141854286193848,202.38999128341675,32.861363887786865,,,,,,0.6651401519775391,198.3757734298706,28.245091438293457,,,,,,8.451604843139648,206.08608722686768,35.87750196456909
ResNet34_GeM_agg_0.00_sparsity_0.623_R1_0.883.ckpt,ResNet34_GeM,0.623,,7510196224.0,85.20239639282227,184.9044680595398,26.484811305999756,,,,,,8.800840377807617,307.581102848053,35.81197261810303,,,,,,4.667925834655762,189.28067684173584,30.95935583114624,,,,,,0.6385087966918945,185.27019023895264,27.21877098083496,,,,,,7.720494270324707,192.6249623298645,34.20530557632446
ResNet34_GeM_agg_0.00_sparsity_0.669_R1_0.874.ckpt,ResNet34_GeM,0.669,,7510196224.0,85.20239639282227,172.422194480896,24.866855144500732,,,,,,7.575535774230957,306.20551109313965,32.21172094345093,,,,,,4.04515266418457,176.4777660369873,28.862476348876953,,,,,,0.5423784255981445,172.56944179534912,28.14486026763916,,,,,,6.975889205932617,179.3980836868286,31.84274435043335
ResNet34_GeM_agg_0.00_sparsity_0.711_R1_0.866.ckpt,ResNet34_GeM,0.711,,7510196224.0,85.20239639282227,160.5721116065979,22.70345687866211,,,,,,6.848049163818359,268.6835765838623,29.20048236846924,,,,,,4.374265670776367,164.7700548171997,26.270711421966553,,,,,,0.4930496215820312,162.08808422088623,22.516953945159912,,,,,,6.4469099044799805,167.01902151107788,29.15036678314209
ResNet34_GeM_agg_0.00_sparsity_0.751_R1_0.858.ckpt,ResNet34_GeM,0.751,,7510196224.0,85.20239639282227,151.36053562164307,20.59626579284668,,,,,,5.960202217102051,241.96650981903076,26.007866859436035,,,,,,2.9884815216064453,153.9522886276245,23.61137866973877,,,,,,0.4348516464233398,150.79013109207153,23.007702827453613,,,,,,5.569934844970703,156.93047046661377,26.166200637817383
ResNet34_GeM_agg_0.00_sparsity_0.788_R1_0.850.ckpt,ResNet34_GeM,0.788,,7510196224.0,85.20239639282227,145.50234079360962,18.824398517608643,,,,,,5.058407783508301,239.51224088668823,24.489033222198486,,,,,,2.702498435974121,143.9134120941162,21.146667003631592,,,,,,0.3674745559692383,140.85129499435425,19.471275806427,,,,,,4.513406753540039,150.01574754714966,23.33780527114868
ResNet34_GeM_agg_0.00_sparsity_0.803_R1_0.848.ckpt,ResNet34_GeM,0.803,,7510196224.0,85.20239639282227,136.6513967514038,17.92614459991455,,,,,,4.311633110046387,240.3095841407776,22.092247009277344,,,,,,2.4518728256225586,139.38006162643433,20.74671983718872,,,,,,0.2900123596191406,137.32675313949585,18.06640625,,,,,,3.954863548278809,140.60626029968262,21.88100814819336
