weight_path,method_name,sparsity,descriptor_dim,flops,model_memory,extraction_lat_cpu_bs1,extraction_lat_gpu_bs1,MapillarySLS_R1,MapillarySLS_R5,MapillarySLS_R10,MapillarySLS_map_memory,MapillarySLS_total_memory,MapillarySLS_matching_lat,MapillarySLS_total_cpu_lat_bs1,MapillarySLS_total_gpu_lat_bs1,Pitts30k_Val_R1,Pitts30k_Val_R5,Pitts30k_Val_R10,Pitts30k_Val_map_memory,Pitts30k_Val_total_memory,Pitts30k_Val_matching_lat,Pitts30k_Val_total_cpu_lat_bs1,Pitts30k_Val_total_gpu_lat_bs1,AmsterTime_R1,AmsterTime_R5,AmsterTime_R10,AmsterTime_map_memory,AmsterTime_total_memory,AmsterTime_matching_lat,AmsterTime_total_cpu_lat_bs1,AmsterTime_total_gpu_lat_bs1,SVOX_R1,SVOX_R5,SVOX_R10,SVOX_map_memory,SVOX_total_memory,SVOX_matching_lat,SVOX_total_cpu_lat_bs1,SVOX_total_gpu_lat_bs1
ResNet34_MixVPR_agg_0.00_sparsity_0.526_R1_0.916.ckpt,ResNet34_MixVPR,0.526,2176.0,3599304576.0,17.224395751953125,,,0.7783783674240112,0.8567567467689514,0.8824324607849121,156.64404296875,173.86843872070312,,,,0.875,0.9539957642555236,0.9731861352920532,83.0078125,100.23220825195312,,,,0.3647440969944,0.5515840649604797,0.6238830089569092,10.21826171875,27.442657470703125,,,,0.2891859114170074,0.4738760590553283,0.5528554320335388,142.4912109375,159.71560668945312,,,
ResNet34_MixVPR_agg_0.00_sparsity_0.565_R1_0.914.ckpt,ResNet34_MixVPR,0.565,1984.0,3377769984.0,15.81937026977539,,,0.7743242979049683,0.8459459543228149,0.8756756782531738,142.822509765625,158.6418800354004,,,,0.8685594201087952,0.9526813626289368,0.9697686433792114,75.68359375,91.5029640197754,,,,0.384240448474884,0.5645816326141357,0.6328188180923462,9.316650390625,25.13602066040039,,,,0.2879708409309387,0.4277035295963287,0.4945321977138519,129.91845703125,145.7378273010254,,,
ResNet34_MixVPR_agg_0.00_sparsity_0.601_R1_0.910.ckpt,ResNet34_MixVPR,0.601,1792.0,3169691392.0,14.506622314453123,,,0.7689189314842224,0.8472973108291626,0.8770270347595215,129.0009765625,143.50759887695312,,,,0.8646162152290344,0.95136696100235,0.9671398401260376,68.359375,82.86599731445312,,,,0.3574329912662506,0.5515840649604797,0.628757119178772,8.4150390625,22.921661376953125,,,,0.2369380295276641,0.4106926023960113,0.4665856659412384,117.345703125,131.85232543945312,,,
ResNet34_MixVPR_agg_0.00_sparsity_0.634_R1_0.902.ckpt,ResNet34_MixVPR,0.634,1600.0,2975068800.0,13.286151885986328,,,0.7567567825317383,0.841891884803772,0.862162172794342,115.179443359375,128.46559524536133,,,,0.859358549118042,0.9442691802978516,0.96188223361969,61.03515625,74.32130813598633,,,,0.3566206395626068,0.5564581751823425,0.6092607378959656,7.513427734375,20.799579620361328,,,,0.2417982965707779,0.4070473909378052,0.4678007364273071,104.77294921875,118.05910110473631,,,
ResNet34_MixVPR_agg_0.00_sparsity_0.666_R1_0.894.ckpt,ResNet34_MixVPR,0.666,1408.0,2793902208.0,12.157958984375,,,0.7337837815284729,0.820270299911499,0.8554053902626038,101.35791015625,113.515869140625,,,,0.8458201885223389,0.93638277053833,0.9555730819702148,53.7109375,65.868896484375,,,,0.355808287858963,0.5467100143432617,0.6173842549324036,6.61181640625,18.769775390625,,,,0.2697448432445526,0.4447144567966461,0.5042527318000793,92.2001953125,104.358154296875,,,
ResNet34_MixVPR_agg_0.00_sparsity_0.677_R1_0.896.ckpt,ResNet34_MixVPR,0.677,1216.0,2724831616.0,11.729415893554688,,,0.7364864945411682,0.8256756663322449,0.8608108162879944,87.536376953125,99.26579284667967,,,,0.8422712683677673,0.9349368810653688,0.9566246271133424,46.38671875,58.11613464355469,,,,0.3476848006248474,0.5264012813568115,0.5954508781433105,5.710205078125,17.439620971679688,,,,0.2733900249004364,0.4374240636825561,0.4981774091720581,79.62744140625,91.35685729980467,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.064_R1_0.928.ckpt,ResNet34_MixVPR,0.064,3904.0,6198635904.0,34.02211380004883,,,0.8121621608734131,0.883783757686615,0.9040540456771852,281.037841796875,315.0599555969238,,,,0.8968191146850586,0.9663512110710144,0.979232370853424,148.92578125,182.94789505004883,,,,0.3899268805980682,0.5775792002677917,0.6352558732032776,18.332763671875,52.35487747192383,,,,0.4094775319099426,0.5479951500892639,0.6136087775230408,255.64599609375,289.6681098937988,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.126_R1_0.930.ckpt,ResNet34_MixVPR,0.126,3712.0,5855997312.0,31.786590576171875,,,0.8175675868988037,0.8851351141929626,0.9027026891708374,267.21630859375,299.0028991699219,,,,0.894453227519989,0.967008411884308,0.979626715183258,141.6015625,173.38815307617188,,,,0.384240448474884,0.5653939843177795,0.6368805766105652,17.43115234375,49.21774291992188,,,,0.3511543273925781,0.5139732956886292,0.5856621861457825,243.0732421875,274.8598327636719,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.185_R1_0.929.ckpt,ResNet34_MixVPR,0.185,3520.0,5526814720.0,29.64334487915039,,,0.816216230392456,0.883783757686615,0.9054054021835328,253.394775390625,283.0381202697754,,,,0.8920872807502747,0.9659568667411804,0.9781808853149414,134.27734375,163.9206886291504,,,,0.375304639339447,0.5499593615531921,0.6344435214996338,16.529541015625,46.17288589477539,,,,0.4009720683097839,0.563791036605835,0.6184689998626709,230.50048828125,260.1438331604004,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.241_R1_0.921.ckpt,ResNet34_MixVPR,0.241,3328.0,5211088128.0,27.59237670898437,,,0.800000011920929,0.8810811042785645,0.9067567586898804,239.5732421875,267.1656188964844,,,,0.890247106552124,0.9649053812026978,0.9769979119300842,126.953125,154.54550170898438,,,,0.3696182072162628,0.5653939843177795,0.637692928314209,15.6279296875,43.220306396484375,,,,0.3778857886791229,0.5261239409446716,0.5965977907180786,217.927734375,245.5201110839844,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.295_R1_0.928.ckpt,ResNet34_MixVPR,0.295,3136.0,4908817536.0,25.633686065673828,,,0.8027027249336243,0.883783757686615,0.9027026891708374,225.751708984375,251.38539505004883,,,,0.8945846557617188,0.966614067554474,0.9783123135566713,119.62890625,145.26259231567383,,,,0.375304639339447,0.5662063360214233,0.6393176317214966,14.726318359375,40.36000442504883,,,,0.3244228363037109,0.4872418045997619,0.5589307546615601,205.35498046875,230.98866653442383,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.346_R1_0.926.ckpt,ResNet34_MixVPR,0.346,2944.0,4620002944.0,23.76727294921875,,,0.7972972989082336,0.8851351141929626,0.8999999761581421,211.93017578125,235.69744873046875,,,,0.8893270492553711,0.965694010257721,0.9781808853149414,112.3046875,136.07196044921875,,,,0.384240448474884,0.5824533104896545,0.654752254486084,13.82470703125,37.59197998046875,,,,0.3329282999038696,0.4933171272277832,0.5832321047782898,192.7822265625,216.54949951171875,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.395_R1_0.923.ckpt,ResNet34_MixVPR,0.395,2752.0,4344644352.0,21.99313735961914,,,0.7932432293891907,0.8824324607849121,0.9013513326644896,198.108642578125,220.1017799377441,,,,0.8857781291007996,0.9639852643013,0.9787065982818604,104.98046875,126.97360610961914,,,,0.3923639357089996,0.5946385264396667,0.6523151993751526,12.923095703125,34.91623306274414,,,,0.3244228363037109,0.4884568750858307,0.5613608956336975,180.20947265625,202.2026100158692,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.441_R1_0.921.ckpt,ResNet34_MixVPR,0.441,2560.0,4082741760.0,20.311279296875,,,0.791891872882843,0.8648648858070374,0.8905405402183533,184.287109375,204.598388671875,,,,0.8801261782646179,0.960173487663269,0.97450053691864,97.65625,117.967529296875,,,,0.3761169910430908,0.5775792002677917,0.6393176317214966,12.021484375,32.332763671875,,,,0.3438639044761657,0.5236937999725342,0.5808019638061523,167.63671875,187.947998046875,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.485_R1_0.918.ckpt,ResNet34_MixVPR,0.485,2368.0,3834295168.0,18.721698760986328,,,0.7756756544113159,0.8608108162879944,0.8972973227500916,170.465576171875,189.18727493286133,,,,0.878811776638031,0.9616193771362304,0.975026309490204,90.33203125,109.05373001098631,,,,0.3720552325248718,0.5564581751823425,0.6255077123641968,11.119873046875,29.841571807861328,,,,0.3110571205615997,0.4787363409996032,0.5492101907730103,155.06396484375,173.78566360473633,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.526_R1_0.919.ckpt,ResNet34_MixVPR,0.526,2176.0,3599304576.0,17.224395751953125,,,0.7716216444969177,0.8500000238418579,0.8824324607849121,156.64404296875,173.86843872070312,,,,0.8742113709449768,0.956756055355072,0.9731861352920532,83.0078125,100.23220825195312,,,,0.3663688004016876,0.5645816326141357,0.6238830089569092,10.21826171875,27.442657470703125,,,,0.2770352363586426,0.4422843158245086,0.5115431547164917,142.4912109375,159.71560668945312,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.565_R1_0.920.ckpt,ResNet34_MixVPR,0.565,1984.0,3377769984.0,15.81937026977539,,,0.7783783674240112,0.8567567467689514,0.8756756782531738,142.822509765625,158.6418800354004,,,,0.870793879032135,0.9537329077720642,0.9675341844558716,75.68359375,91.5029640197754,,,,0.3769293129444122,0.5499593615531921,0.6263200640678406,9.316650390625,25.13602066040039,,,,0.3049817681312561,0.4629404544830322,0.5321992635726929,129.91845703125,145.7378273010254,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.601_R1_0.911.ckpt,ResNet34_MixVPR,0.601,1792.0,3169691392.0,14.506622314453123,,,0.7662162184715271,0.8500000238418579,0.8689188957214355,129.0009765625,143.50759887695312,,,,0.8675078749656677,0.9503154754638672,0.9663512110710144,68.359375,82.86599731445312,,,,0.3639317750930786,0.5515840649604797,0.6051990389823914,8.4150390625,22.921661376953125,,,,0.2235722988843917,0.3863912522792816,0.4507897794246673,117.345703125,131.85232543945312,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.634_R1_0.905.ckpt,ResNet34_MixVPR,0.634,1600.0,2975068800.0,13.286151885986328,,,0.7621621489524841,0.8432432413101196,0.8702702522277832,115.179443359375,128.46559524536133,,,,0.8581755757331848,0.9470294713974,0.9649053812026978,61.03515625,74.32130813598633,,,,0.3371242880821228,0.5207148790359497,0.5865150094032288,7.513427734375,20.799579620361328,,,,0.1725394874811172,0.3061968386173248,0.3681652545928955,104.77294921875,118.05910110473631,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.666_R1_0.901.ckpt,ResNet34_MixVPR,0.666,1408.0,2793902208.0,12.157958984375,,,0.7229729890823364,0.8283783793449402,0.8594594597816467,101.35791015625,113.515869140625,,,,0.8426656126976013,0.9400631189346312,0.9604364037513732,53.7109375,65.868896484375,,,,0.33387491106987,0.5255889296531677,0.6019496321678162,6.61181640625,18.769775390625,,,,0.2405832260847091,0.3705953955650329,0.4325637817382812,92.2001953125,104.358154296875,,,
ResNet34_MixVPR_agg_0.25_sparsity_0.677_R1_0.900.ckpt,ResNet34_MixVPR,0.677,1216.0,2724831616.0,11.729415893554688,,,0.7337837815284729,0.8216215968132019,0.8527026772499084,87.536376953125,99.26579284667967,,,,0.847003161907196,0.9404574036598206,0.9599106311798096,46.38671875,58.11613464355469,,,,0.3095044791698456,0.4906580150127411,0.5548334717750549,5.710205078125,17.439620971679688,,,,0.2843256294727325,0.4277035295963287,0.4884568750858307,79.62744140625,91.35685729980467,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.064_R1_0.929.ckpt,ResNet34_MixVPR,0.064,3904.0,6198635904.0,34.02211380004883,,,0.8121621608734131,0.8864864706993103,0.9067567586898804,281.037841796875,315.0599555969238,,,,0.8961619138717651,0.9679284691810608,0.9791009426116944,148.92578125,182.94789505004883,,,,0.3858651518821716,0.5783915519714355,0.6393176317214966,18.332763671875,52.35487747192383,,,,0.4131227135658264,0.5504252910614014,0.6148238182067871,255.64599609375,289.6681098937988,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.126_R1_0.929.ckpt,ResNet34_MixVPR,0.126,3712.0,5855997312.0,31.786590576171875,,,0.816216230392456,0.8918918967247009,0.9094594717025756,267.21630859375,299.0028991699219,,,,0.8958990573883057,0.9676656126976012,0.979232370853424,141.6015625,173.38815307617188,,,,0.3874898552894592,0.5670186877250671,0.6328188180923462,17.43115234375,49.21774291992188,,,,0.3584447205066681,0.4933171272277832,0.5613608956336975,243.0732421875,274.8598327636719,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.185_R1_0.925.ckpt,ResNet34_MixVPR,0.185,3520.0,5526814720.0,29.64334487915039,,,0.8108108043670654,0.883783757686615,0.9054054021835328,253.394775390625,283.0381202697754,,,,0.8919558525085449,0.966614067554474,0.9781808853149414,134.27734375,163.9206886291504,,,,0.3744922876358032,0.5507717132568359,0.6352558732032776,16.529541015625,46.17288589477539,,,,0.3948967158794403,0.5710813999176025,0.6354799270629883,230.50048828125,260.1438331604004,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.241_R1_0.926.ckpt,ResNet34_MixVPR,0.241,3328.0,5211088128.0,27.59237670898437,,,0.8067567348480225,0.883783757686615,0.9054054021835328,239.5732421875,267.1656188964844,,,,0.8919558525085449,0.9641166925430298,0.9752891659736632,126.953125,154.54550170898438,,,,0.3679935038089752,0.5507717132568359,0.6271324157714844,15.6279296875,43.220306396484375,,,,0.3645200431346893,0.5164033770561218,0.5795868635177612,217.927734375,245.5201110839844,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.295_R1_0.929.ckpt,ResNet34_MixVPR,0.295,3136.0,4908817536.0,25.633686065673828,,,0.7986486554145813,0.8743243217468262,0.8972973227500916,225.751708984375,251.38539505004883,,,,0.8890641331672668,0.9655625820159912,0.9780493974685668,119.62890625,145.26259231567383,,,,0.3639317750930786,0.5686433911323547,0.6352558732032776,14.726318359375,40.36000442504883,,,,0.3450789749622345,0.4993924796581268,0.5747265815734863,205.35498046875,230.98866653442383,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.346_R1_0.927.ckpt,ResNet34_MixVPR,0.346,2944.0,4620002944.0,23.76727294921875,,,0.7945945858955383,0.8770270347595215,0.8986486196517944,211.93017578125,235.69744873046875,,,,0.886040985584259,0.9624080061912536,0.9776551127433776,112.3046875,136.07196044921875,,,,0.3923639357089996,0.5946385264396667,0.659626305103302,13.82470703125,37.59197998046875,,,,0.3390036523342132,0.5200486183166504,0.5941676497459412,192.7822265625,216.54949951171875,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.395_R1_0.921.ckpt,ResNet34_MixVPR,0.395,2752.0,4344644352.0,21.99313735961914,,,0.7986486554145813,0.8783783912658691,0.8999999761581421,198.108642578125,220.1017799377441,,,,0.8839379549026489,0.96188223361969,0.9766035676002502,104.98046875,126.97360610961914,,,,0.3850528001785278,0.5865150094032288,0.6441917419433594,12.923095703125,34.91623306274414,,,,0.2964763045310974,0.4544349908828735,0.5346294045448303,180.20947265625,202.2026100158692,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.441_R1_0.921.ckpt,ResNet34_MixVPR,0.441,2560.0,4082741760.0,20.311279296875,,,0.7810810804367065,0.8689188957214355,0.8945946097373962,184.287109375,204.598388671875,,,,0.8801261782646179,0.9591220021247864,0.9747633934020996,97.65625,117.967529296875,,,,0.3720552325248718,0.5808286070823669,0.6433793902397156,12.021484375,32.332763671875,,,,0.3742405772209167,0.5407047271728516,0.6075333952903748,167.63671875,187.947998046875,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.485_R1_0.918.ckpt,ResNet34_MixVPR,0.485,2368.0,3834295168.0,18.721698760986328,,,0.7810810804367065,0.8567567467689514,0.8891891837120056,170.465576171875,189.18727493286133,,,,0.8772345185279846,0.9600420594215392,0.9731861352920532,90.33203125,109.05373001098631,,,,0.3785540163516998,0.5702680945396423,0.6360682249069214,11.119873046875,29.841571807861328,,,,0.2709599137306213,0.4422843158245086,0.5200486183166504,155.06396484375,173.78566360473633,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.526_R1_0.918.ckpt,ResNet34_MixVPR,0.526,2176.0,3599304576.0,17.224395751953125,,,0.7743242979049683,0.8527026772499084,0.8810811042785645,156.64404296875,173.86843872070312,,,,0.8736855983734131,0.956361711025238,0.9721345901489258,83.0078125,100.23220825195312,,,,0.3761169910430908,0.5385864973068237,0.6108854413032532,10.21826171875,27.442657470703125,,,,0.2393681704998016,0.3973268568515777,0.4678007364273071,142.4912109375,159.71560668945312,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.565_R1_0.916.ckpt,ResNet34_MixVPR,0.565,1984.0,3377769984.0,15.81937026977539,,,0.7648648619651794,0.8500000238418579,0.8675675392150879,142.822509765625,158.6418800354004,,,,0.8672450184822083,0.9555730819702148,0.9680599570274352,75.68359375,91.5029640197754,,,,0.3639317750930786,0.5507717132568359,0.628757119178772,9.316650390625,25.13602066040039,,,,0.27217498421669,0.4240583181381225,0.4848116636276245,129.91845703125,145.7378273010254,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.601_R1_0.910.ckpt,ResNet34_MixVPR,0.601,1792.0,3169691392.0,14.506622314453123,,,0.7729730010032654,0.8581081032752991,0.8770270347595215,129.0009765625,143.50759887695312,,,,0.8700052499771118,0.9500525593757628,0.966876983642578,68.359375,82.86599731445312,,,,0.362307071685791,0.5572705268859863,0.6173842549324036,8.4150390625,22.921661376953125,,,,0.256379097700119,0.396111786365509,0.4678007364273071,117.345703125,131.85232543945312,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.634_R1_0.905.ckpt,ResNet34_MixVPR,0.634,1600.0,2975068800.0,13.286151885986328,,,0.7445945739746094,0.8351351618766785,0.862162172794342,115.179443359375,128.46559524536133,,,,0.8610672950744629,0.9486067295074464,0.965694010257721,61.03515625,74.32130813598633,,,,0.3566206395626068,0.5442729592323303,0.6076360940933228,7.513427734375,20.799579620361328,,,,0.2673147022724151,0.3936816453933716,0.4665856659412384,104.77294921875,118.05910110473631,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.666_R1_0.903.ckpt,ResNet34_MixVPR,0.666,1408.0,2793902208.0,12.157958984375,,,0.7324324250221252,0.8283783793449402,0.8513513803482056,101.35791015625,113.515869140625,,,,0.844505786895752,0.9366456270217896,0.954653024673462,53.7109375,65.868896484375,,,,0.310316801071167,0.5109667181968689,0.5905767679214478,6.61181640625,18.769775390625,,,,0.2369380295276641,0.3620899021625519,0.4362089931964874,92.2001953125,104.358154296875,,,
ResNet34_MixVPR_agg_0.50_sparsity_0.677_R1_0.902.ckpt,ResNet34_MixVPR,0.677,1216.0,2724831616.0,11.729415893554688,,,0.7378378510475159,0.8243243098258972,0.8513513803482056,87.536376953125,99.26579284667967,,,,0.8504205942153931,0.9398002028465272,0.9599106311798096,46.38671875,58.11613464355469,,,,0.3046303689479828,0.4955320954322815,0.5670186877250671,5.710205078125,17.439620971679688,,,,0.2405832260847091,0.3766707181930542,0.4398542046546936,79.62744140625,91.35685729980467,,,
ResNet34_MixVPR_agg_0.75_sparsity_0.064_R1_0.928.ckpt,ResNet34_MixVPR,0.064,3904.0,6198635904.0,34.02211380004883,,,0.8094594478607178,0.8851351141929626,0.9067567586898804,281.037841796875,315.0599555969238,,,,0.8965562582015991,0.967008411884308,0.9787065982818604,148.92578125,182.94789505004883,,,,0.3899268805980682,0.5783915519714355,0.6360682249069214,18.332763671875,52.35487747192383,,,,0.4058323204517364,0.5455650091171265,0.6063183546066284,255.64599609375,289.6681098937988,,,
ResNet34_MixVPR_agg_0.75_sparsity_0.126_R1_0.930.ckpt,ResNet34_MixVPR,0.126,3712.0,5855997312.0,31.786590576171875,,,0.8175675868988037,0.8891891837120056,0.9094594717025756,267.21630859375,299.0028991699219,,,,0.8932702541351318,0.9676656126976012,0.9794952869415284,141.6015625,173.38815307617188,,,,0.3826157450675964,0.5686433911323547,0.6328188180923462,17.43115234375,49.21774291992188,,,,0.3633049726486206,0.5261239409446716,0.589307427406311,243.0732421875,274.8598327636719,,,
ResNet34_MixVPR_agg_0.75_sparsity_0.185_R1_0.927.ckpt,ResNet34_MixVPR,0.185,3520.0,5526814720.0,29.64334487915039,,,0.816216230392456,0.8797297477722168,0.9108108282089232,253.394775390625,283.0381202697754,,,,0.8952418565750122,0.965299665927887,0.9776551127433776,134.27734375,163.9206886291504,,,,0.3696182072162628,0.5572705268859863,0.6401299834251404,16.529541015625,46.17288589477539,,,,0.3803159296512604,0.5601457953453064,0.6318347454071045,230.50048828125,260.1438331604004,,,
ResNet34_MixVPR_agg_0.75_sparsity_0.241_R1_0.923.ckpt,ResNet34_MixVPR,0.241,3328.0,5211088128.0,27.59237670898437,,,0.8108108043670654,0.8783783912658691,0.8999999761581421,239.5732421875,267.1656188964844,,,,0.8885383605957031,0.9620136618614196,0.976209282875061,126.953125,154.54550170898438,,,,0.3769293129444122,0.5735174417495728,0.641754686832428,15.6279296875,43.220306396484375,,,,0.3390036523342132,0.5018225908279419,0.5783718228340149,217.927734375,245.5201110839844,,,
